date,movement percent,stock_symbol,market_binary
2015-03-06,0.01375,BAC,1.0
2015-03-05,0.010101,BAC,1.0
2015-03-04,-0.009381,BAC,0.0
2015-03-02,0.01265,BAC,1.0
2015-02-27,-0.014339,BAC,0.0
2015-02-26,-0.027289,BAC,0.0
2015-02-25,0.006716,BAC,1.0
2015-02-24,0.011111,BAC,1.0
2015-02-23,-0.010989,BAC,0.0
2015-02-20,0.010488,BAC,1.0
2015-02-19,-0.005522,BAC,0.0
2015-02-18,-0.019844,BAC,0.0
2015-02-12,0.018949,BAC,1.0
2015-02-09,-0.00849,BAC,0.0
2015-02-06,0.032561,BAC,1.0
2015-02-05,0.0114,BAC,1.0
2015-02-04,-0.006293,BAC,0.0
2015-02-03,0.027814,BAC,1.0
2015-02-02,0.020462,BAC,1.0
2015-01-30,-0.018147,BAC,0.0
2015-01-29,0.015132,BAC,1.0
2015-01-28,-0.027511,BAC,0.0
2015-01-27,-0.01388,BAC,0.0
2015-01-26,0.007629,BAC,1.0
2015-01-23,-0.022374,BAC,0.0
2015-01-22,0.044127,BAC,1.0
2015-01-21,0.009829,BAC,1.0
2015-01-20,-0.007802,BAC,0.0
2015-01-16,0.011842,BAC,1.0
2015-01-15,-0.052369,BAC,0.0
2015-01-14,-0.024924,BAC,0.0
2015-01-13,-0.013789,BAC,0.0
2015-01-12,-0.017668,BAC,0.0
2015-01-09,-0.01793,BAC,0.0
2015-01-08,0.020661,BAC,1.0
2015-01-06,-0.029919,BAC,0.0
2015-01-05,-0.02905,BAC,0.0
2014-12-31,-0.013238,BAC,0.0
2014-12-29,0.00723,BAC,1.0
2014-12-23,0.012423,BAC,1.0
2014-12-18,0.015643,BAC,1.0
2014-12-17,0.032297,BAC,1.0
2014-12-16,-0.007715,BAC,0.0
2014-12-15,-0.016345,BAC,0.0
2014-12-12,-0.019462,BAC,0.0
2014-12-10,-0.010251,BAC,0.0
2014-12-09,-0.005663,BAC,0.0
2014-12-05,0.02731,BAC,1.0
2014-12-03,0.011111,BAC,1.0
2014-12-02,0.021441,BAC,1.0
2014-12-01,-0.014671,BAC,0.0
2014-11-21,0.007059,BAC,1.0
2014-11-05,0.007554,BAC,1.0
2014-11-03,0.00641,BAC,1.0
2014-10-31,0.007634,BAC,1.0
2014-10-29,0.011309,BAC,1.0
2014-10-28,0.012658,BAC,1.0
2014-10-27,-0.007775,BAC,0.0
2014-10-24,0.007229,BAC,1.0
2014-10-23,0.012195,BAC,1.0
2014-10-22,-0.012048,BAC,0.0
2014-10-21,0.02091,BAC,1.0
2014-10-17,0.008084,BAC,1.0
2014-10-16,0.020305,BAC,1.0
2014-10-15,-0.046005,BAC,0.0
2014-10-14,0.007317,BAC,1.0
2014-10-10,-0.00663,BAC,0.0
2014-10-09,-0.030958,BAC,0.0
2014-10-08,0.014218,BAC,1.0
2014-10-07,-0.023713,BAC,0.0
2014-10-03,0.024289,BAC,1.0
2014-10-01,-0.01349,BAC,0.0
2014-09-26,0.010683,BAC,1.0
2014-09-25,-0.019209,BAC,0.0
2014-09-24,0.007625,BAC,1.0
2014-09-19,-0.005282,BAC,0.0
2014-09-18,0.0161,BAC,1.0
2014-09-12,0.013277,BAC,1.0
2014-09-11,0.012836,BAC,1.0
2014-09-10,0.013631,BAC,1.0
2014-09-09,-0.012844,BAC,0.0
2014-09-08,0.020599,BAC,1.0
2014-09-05,-0.005587,BAC,0.0
2014-09-03,-0.007398,BAC,0.0
2014-09-02,0.011187,BAC,1.0
2014-08-28,-0.011729,BAC,0.0
2014-08-27,-0.007961,BAC,0.0
2014-08-25,0.009919,BAC,1.0
2014-08-21,0.041237,BAC,1.0
2014-08-18,0.015112,BAC,1.0
2014-08-15,-0.006527,BAC,0.0
2014-08-07,-0.005263,BAC,0.0
2014-08-06,0.013333,BAC,1.0
2014-08-01,-0.017705,BAC,0.0
2014-07-31,-0.021181,BAC,0.0
2014-07-30,0.015645,BAC,1.0
2014-07-29,-0.010323,BAC,0.0
2014-07-28,-0.005773,BAC,0.0
2014-07-24,0.006443,BAC,1.0
2014-07-18,0.019079,BAC,1.0
2014-07-17,-0.019987,BAC,0.0
2014-07-16,-0.018975,BAC,0.0
2014-07-15,0.015414,BAC,1.0
2014-07-14,0.012354,BAC,1.0
2014-07-10,-0.010256,BAC,0.0
2014-07-08,-0.022585,BAC,0.0
2014-07-07,-0.005615,BAC,0.0
2014-07-03,0.011357,BAC,1.0
2014-07-02,0.016026,BAC,1.0
2014-07-01,0.014964,BAC,1.0
2014-06-27,-0.005191,BAC,0.0
2014-06-24,-0.009591,BAC,0.0
2014-06-23,0.012298,BAC,1.0
2014-06-20,-0.005791,BAC,0.0
2014-06-19,-0.00639,BAC,0.0
2014-06-17,0.020288,BAC,1.0
2014-06-16,-0.010363,BAC,0.0
2014-06-12,-0.010904,BAC,0.0
2014-06-11,-0.020729,BAC,0.0
2014-06-09,0.016036,BAC,1.0
2014-06-06,0.010369,BAC,1.0
2014-06-05,0.014464,BAC,1.0
2014-06-02,0.007926,BAC,1.0
2014-05-28,-0.005256,BAC,0.0
2014-05-27,0.033967,BAC,1.0
2014-05-22,0.006845,BAC,1.0
2014-05-21,0.005506,BAC,1.0
2014-05-20,-0.009543,BAC,0.0
2014-05-19,0.011027,BAC,1.0
2014-05-15,-0.019542,BAC,0.0
2014-05-14,-0.012641,BAC,0.0
2014-05-12,0.022388,BAC,1.0
2014-05-09,-0.012726,BAC,0.0
2014-05-08,0.008784,BAC,1.0
2014-05-06,-0.023209,BAC,0.0
2014-05-05,-0.011148,BAC,0.0
2014-05-02,0.010603,BAC,1.0
2014-04-30,-0.006562,BAC,0.0
2014-04-29,0.019398,BAC,1.0
2014-04-28,-0.062696,BAC,0.0
2014-04-25,-0.023868,BAC,0.0
2014-04-22,0.01243,BAC,1.0
2014-04-16,-0.015863,BAC,0.0
2014-04-15,0.024375,BAC,1.0
2014-04-14,0.014584,BAC,1.0
2014-04-11,-0.021712,BAC,0.0
2014-04-10,-0.030084,BAC,0.0
2014-04-09,0.010949,BAC,1.0
2014-04-07,-0.020335,BAC,0.0
2014-04-04,-0.025073,BAC,0.0
2014-04-02,-0.006344,BAC,0.0
2014-04-01,0.00814,BAC,1.0
2014-03-31,0.012957,BAC,1.0
2014-03-27,-0.009895,BAC,0.0
2014-03-25,-0.009211,BAC,0.0
2014-03-24,-0.01082,BAC,0.0
2014-03-21,-0.020089,BAC,0.0
2014-03-20,0.027523,BAC,1.0
2014-03-19,0.014543,BAC,1.0
2014-03-17,0.018452,BAC,1.0
2014-03-14,-0.020979,BAC,0.0
2014-03-13,-0.006944,BAC,0.0
2014-03-11,-0.011448,BAC,0.0
2014-03-10,0.008078,BAC,1.0
2014-03-06,0.005797,BAC,1.0
2014-03-05,0.031699,BAC,1.0
2014-03-04,0.02638,BAC,1.0
2014-03-03,-0.013914,BAC,0.0
2014-02-27,0.009798,BAC,1.0
2014-02-25,-0.011495,BAC,0.0
2014-02-24,0.014733,BAC,1.0
2014-02-20,0.006173,BAC,1.0
2014-02-19,-0.016393,BAC,0.0
2014-02-18,-0.013773,BAC,0.0
2014-02-12,-0.007701,BAC,0.0
2014-02-11,0.009569,BAC,1.0
2014-02-10,-0.005945,BAC,0.0
2014-02-07,0.007789,BAC,1.0
2014-02-06,0.017683,BAC,1.0
2014-02-03,-0.023881,BAC,0.0
2014-01-31,-0.010632,BAC,0.0
2014-01-30,0.014988,BAC,1.0
2014-01-28,0.025751,BAC,1.0
2014-01-27,-0.008511,BAC,0.0
2014-01-24,-0.024318,BAC,0.0
2014-01-23,-0.01691,BAC,0.0
2014-01-22,0.008231,BAC,1.0
2014-01-15,0.02266,BAC,1.0
2014-01-14,0.020694,BAC,1.0
2014-01-13,-0.020274,BAC,0.0
2014-01-09,0.015078,BAC,1.0
2014-01-07,-0.009604,BAC,0.0
2014-01-06,0.015234,BAC,1.0
2014-01-03,0.019255,BAC,1.0
2014-01-02,0.03404,BAC,1.0
2015-12-31,-0.01344,CSCO,0.0
2015-12-30,-0.008642,CSCO,0.0
2015-12-29,0.016844,CSCO,1.0
2015-12-23,0.018966,CSCO,1.0
2015-12-22,0.009384,CSCO,1.0
2015-12-21,0.014085,CSCO,1.0
2015-12-18,-0.016841,CSCO,0.0
2015-12-17,-0.01909,CSCO,0.0
2015-12-16,0.014525,CSCO,1.0
2015-12-15,0.01359,CSCO,1.0
2015-12-14,0.012615,CSCO,1.0
2015-12-11,-0.022787,CSCO,0.0
2015-12-09,-0.01547,CSCO,0.0
2015-12-08,-0.012368,CSCO,0.0
2015-12-04,0.019666,CSCO,1.0
2015-12-03,-0.017857,CSCO,0.0
2015-12-01,0.011743,CSCO,1.0
2015-11-24,-0.005833,CSCO,0.0
2015-11-23,-0.005078,CSCO,0.0
2015-11-20,0.007307,CSCO,1.0
2015-11-19,0.009218,CSCO,1.0
2015-11-18,0.011563,CSCO,1.0
2015-11-16,0.022129,CSCO,1.0
2015-11-13,-0.058211,CSCO,0.0
2015-11-11,-0.005718,CSCO,0.0
2015-11-10,-0.007097,CSCO,0.0
2015-11-09,-0.00949,CSCO,0.0
2015-11-03,-0.005561,CSCO,0.0
2015-10-30,-0.009952,CSCO,0.0
2015-10-29,-0.007493,CSCO,0.0
2015-10-28,0.010671,CSCO,1.0
2015-10-26,-0.013629,CSCO,0.0
2015-10-23,0.01172,CSCO,1.0
2015-10-22,0.025813,CSCO,1.0
2015-10-21,-0.007719,CSCO,0.0
2015-10-20,0.00885,CSCO,1.0
2015-10-15,0.011862,CSCO,1.0
2015-10-08,0.013435,CSCO,1.0
2015-10-07,0.011384,CSCO,1.0
2015-10-06,0.014153,CSCO,1.0
2015-10-05,0.042314,CSCO,1.0
2015-10-01,-0.011905,CSCO,0.0
2015-09-30,0.023791,CSCO,1.0
2015-09-28,-0.014214,CSCO,0.0
2015-09-25,0.0244,CSCO,1.0
2015-09-23,0.005569,CSCO,1.0
2015-09-22,-0.015662,CSCO,0.0
2015-09-18,-0.013137,CSCO,0.0
2015-09-17,-0.007288,CSCO,0.0
2015-09-15,0.010895,CSCO,1.0
2015-09-14,-0.012298,CSCO,0.0
2015-09-11,-0.009139,CSCO,0.0
2015-09-10,0.012336,CSCO,1.0
2015-09-09,-0.013688,CSCO,0.0
2015-09-08,0.030564,CSCO,1.0
2015-09-04,-0.014672,CSCO,0.0
2015-09-03,0.009747,CSCO,1.0
2015-09-02,0.021099,CSCO,1.0
2015-09-01,-0.029366,CSCO,0.0
2015-08-28,-0.006496,CSCO,0.0
2015-08-27,0.019081,CSCO,1.0
2015-08-26,0.043054,CSCO,1.0
2015-08-25,-0.022628,CSCO,0.0
2015-08-24,-0.048357,CSCO,0.0
2015-08-21,-0.02108,CSCO,0.0
2015-08-20,-0.027338,CSCO,0.0
2015-08-19,-0.015929,CSCO,0.0
2015-08-18,-0.020118,CSCO,0.0
2015-08-17,-0.006889,CSCO,0.0
2015-08-14,0.011498,CSCO,1.0
2015-08-13,0.028674,CSCO,1.0
2015-08-11,-0.019937,CSCO,0.0
2015-08-10,0.015631,CSCO,1.0
2015-08-05,0.008562,CSCO,1.0
2015-08-04,-0.011636,CSCO,0.0
2015-07-29,0.006735,CSCO,1.0
2015-07-27,-0.00669,CSCO,0.0
2015-07-24,0.013924,CSCO,1.0
2015-07-23,0.017435,CSCO,1.0
2015-07-22,-0.011135,CSCO,0.0
2015-07-21,-0.006779,CSCO,0.0
2015-07-20,-0.005323,CSCO,0.0
2015-07-16,0.007471,CSCO,1.0
2015-07-14,0.008636,CSCO,1.0
2015-07-13,0.018695,CSCO,1.0
2015-07-10,0.01375,CSCO,1.0
2015-07-08,-0.013523,CSCO,0.0
2015-06-29,-0.026167,CSCO,0.0
2015-06-24,-0.009726,CSCO,0.0
2015-06-23,-0.005183,CSCO,0.0
2015-06-19,-0.006162,CSCO,0.0
2015-06-18,0.009679,CSCO,1.0
2015-06-17,0.007663,CSCO,1.0
2015-06-16,0.008076,CSCO,1.0
2015-06-12,-0.011088,CSCO,0.0
2015-06-11,0.006978,CSCO,1.0
2015-06-10,0.014872,CSCO,1.0
2015-06-08,-0.010497,CSCO,0.0
2015-06-04,-0.016501,CSCO,0.0
2015-05-27,0.012435,CSCO,1.0
2015-05-26,-0.010595,CSCO,0.0
2015-05-22,-0.005776,CSCO,0.0
2015-05-21,-0.006415,CSCO,0.0
2015-05-18,0.007107,CSCO,1.0
2015-05-15,0.017212,CSCO,1.0
2015-05-14,-0.010221,CSCO,0.0
2015-05-08,0.014578,CSCO,1.0
2015-05-07,-0.005523,CSCO,0.0
2015-05-05,-0.009599,CSCO,0.0
2015-05-01,0.010406,CSCO,1.0
2015-04-30,-0.007573,CSCO,0.0
2015-04-29,-0.009209,CSCO,0.0
2015-04-28,0.014884,CSCO,1.0
2015-04-21,0.007374,CSCO,1.0
2015-04-20,0.020057,CSCO,1.0
2015-04-17,-0.023776,CSCO,0.0
2015-04-16,0.012389,CSCO,1.0
2015-04-15,0.015822,CSCO,1.0
2015-04-14,-0.006076,CSCO,0.0
2015-04-10,0.014839,CSCO,1.0
2015-04-08,0.005842,CSCO,1.0
2015-04-07,0.006245,CSCO,1.0
2015-04-01,-0.010171,CSCO,0.0
2015-03-30,0.019167,CSCO,1.0
2015-03-26,-0.013474,CSCO,0.0
2015-03-25,-0.019286,CSCO,0.0
2015-03-24,-0.014432,CSCO,0.0
2015-03-20,0.006369,CSCO,1.0
2015-03-17,-0.0053,CSCO,0.0
2015-03-16,0.012885,CSCO,1.0
2015-03-13,-0.010623,CSCO,0.0
2015-03-11,-0.013957,CSCO,0.0
2015-03-10,-0.023842,CSCO,0.0
2015-03-09,0.014863,CSCO,1.0
2015-03-06,-0.012628,CSCO,0.0
2015-03-04,-0.007109,CSCO,0.0
2015-03-03,-0.02153,CSCO,0.0
2015-03-02,0.023043,CSCO,1.0
2015-02-27,-0.013373,CSCO,0.0
2015-02-26,0.014242,CSCO,1.0
2015-02-20,0.010235,CSCO,1.0
2015-02-19,-0.006104,CSCO,0.0
2015-02-18,0.006141,CSCO,1.0
2015-02-12,0.093947,CSCO,1.0
2015-02-11,-0.020371,CSCO,0.0
2015-02-10,0.013643,CSCO,1.0
2015-02-05,0.021356,CSCO,1.0
2015-02-04,-0.015855,CSCO,0.0
2015-02-03,0.010809,CSCO,1.0
2015-02-02,0.017444,CSCO,1.0
2015-01-30,-0.031227,CSCO,0.0
2015-01-29,0.015293,CSCO,1.0
2015-01-27,-0.038255,CSCO,0.0
2015-01-26,-0.008508,CSCO,0.0
2015-01-23,-0.010175,CSCO,0.0
2015-01-22,0.023707,CSCO,1.0
2015-01-21,-0.008194,CSCO,0.0
2015-01-20,0.01409,CSCO,1.0
2015-01-16,0.00985,CSCO,1.0
2015-01-15,-0.018266,CSCO,0.0
2015-01-14,-0.006406,CSCO,0.0
2015-01-12,0.009356,CSCO,1.0
2015-01-09,0.010178,CSCO,1.0
2015-01-08,0.007692,CSCO,1.0
2015-01-07,0.009242,CSCO,1.0
2015-01-05,-0.01992,CSCO,0.0
2014-12-31,-0.019041,CSCO,0.0
2014-12-22,0.016205,CSCO,1.0
2014-12-18,0.031332,CSCO,1.0
2014-12-17,0.008274,CSCO,1.0
2014-12-15,-0.006701,CSCO,0.0
2014-12-10,-0.020058,CSCO,0.0
2014-12-09,0.006978,CSCO,1.0
2014-12-08,-0.009818,CSCO,0.0
2014-12-05,-0.009723,CSCO,0.0
2014-12-04,-0.00644,CSCO,0.0
2014-12-02,0.008336,CSCO,1.0
2014-11-28,0.007656,CSCO,1.0
2014-11-25,0.009249,CSCO,1.0
2014-11-24,0.00558,CSCO,1.0
2014-11-20,0.008274,CSCO,1.0
2014-11-17,0.005699,CSCO,1.0
2014-11-14,0.024922,CSCO,1.0
2014-11-13,0.0227,CSCO,1.0
2014-11-10,-0.007106,CSCO,0.0
2014-11-05,0.010852,CSCO,1.0
2014-11-04,0.012205,CSCO,1.0
2014-10-31,0.016196,CSCO,1.0
2014-10-28,0.013047,CSCO,1.0
2014-10-24,0.00891,CSCO,1.0
2014-10-23,0.013327,CSCO,1.0
2014-10-22,-0.010633,CSCO,0.0
2014-10-21,0.025294,CSCO,1.0
2014-10-20,-0.013763,CSCO,0.0
2014-10-17,0.018843,CSCO,1.0
2014-10-16,-0.006097,CSCO,0.0
2014-10-14,0.005669,CSCO,1.0
2014-10-13,-0.017566,CSCO,0.0
2014-10-10,-0.035138,CSCO,0.0
2014-10-09,-0.019059,CSCO,0.0
2014-10-07,-0.014794,CSCO,0.0
2014-10-06,-0.011853,CSCO,0.0
2014-10-03,0.009976,CSCO,1.0
2014-10-01,-0.005562,CSCO,0.0
2014-09-30,0.009627,CSCO,1.0
2014-09-26,0.018745,CSCO,1.0
2014-09-25,-0.017614,CSCO,0.0
2014-09-24,0.011336,CSCO,1.0
2014-09-23,-0.010813,CSCO,0.0
2014-09-22,-0.009127,CSCO,0.0
2014-09-16,0.006385,CSCO,1.0
2014-09-11,0.010028,CSCO,1.0
2014-09-04,-0.005192,CSCO,0.0
2014-09-03,0.006431,CSCO,1.0
2014-08-29,0.005634,CSCO,1.0
2014-08-22,-0.009643,CSCO,0.0
2014-08-21,0.007285,CSCO,1.0
2014-08-18,0.008187,CSCO,1.0
2014-08-14,-0.02619,CSCO,0.0
2014-08-11,0.00799,CSCO,1.0
2014-08-08,0.006838,CSCO,1.0
2014-08-05,-0.007946,CSCO,0.0
2014-08-04,0.0068,CSCO,1.0
2014-08-01,-0.009116,CSCO,0.0
2014-07-31,-0.015607,CSCO,0.0
2014-07-29,-0.008102,CSCO,0.0
2014-07-24,0.005841,CSCO,1.0
2014-07-23,-0.010405,CSCO,0.0
2014-07-18,0.010925,CSCO,1.0
2014-07-17,-0.013472,CSCO,0.0
2014-07-16,0.012076,CSCO,1.0
2014-07-15,0.009041,CSCO,1.0
2014-07-09,0.014759,CSCO,1.0
2014-07-08,-0.006342,CSCO,0.0
2014-07-03,0.006392,CSCO,1.0
2014-07-02,0.005625,CSCO,1.0
2014-07-01,0.009255,CSCO,1.0
2014-06-30,0.006073,CSCO,1.0
2014-06-25,0.007745,CSCO,1.0
2014-06-24,-0.006883,CSCO,0.0
2014-06-23,-0.005235,CSCO,0.0
2014-06-16,-0.006883,CSCO,0.0
2014-06-12,-0.015176,CSCO,0.0
2014-06-10,0.008064,CSCO,1.0
2014-06-05,0.008164,CSCO,1.0
2014-06-04,-0.007293,CSCO,0.0
2014-06-02,0.006499,CSCO,1.0
2014-05-29,-0.005641,CSCO,0.0
2014-05-27,0.007749,CSCO,1.0
2014-05-23,0.005742,CSCO,1.0
2014-05-21,0.014925,CSCO,1.0
2014-05-20,-0.009446,CSCO,0.0
2014-05-16,0.007857,CSCO,1.0
2014-05-15,0.060062,CSCO,1.0
2014-05-13,-0.01423,CSCO,0.0
2014-05-12,0.007385,CSCO,1.0
2014-05-08,0.006559,CSCO,1.0
2014-05-07,0.006602,CSCO,1.0
2014-05-06,-0.010453,CSCO,0.0
2014-04-29,0.006082,CSCO,1.0
2014-04-25,-0.014144,CSCO,0.0
2014-04-24,-0.007234,CSCO,0.0
2014-04-21,0.008186,CSCO,1.0
2014-04-17,0.007816,CSCO,1.0
2014-04-16,0.006116,CSCO,1.0
2014-04-14,0.017364,CSCO,1.0
2014-04-11,-0.008388,CSCO,0.0
2014-04-10,-0.020329,CSCO,0.0
2014-04-09,0.007847,CSCO,1.0
2014-04-07,0.006165,CSCO,1.0
2014-04-04,-0.016457,CSCO,0.0
2014-04-01,0.039136,CSCO,1.0
2014-03-28,0.014078,CSCO,1.0
2014-03-27,-0.013441,CSCO,0.0
2014-03-25,0.035698,CSCO,1.0
2014-03-21,-0.008704,CSCO,0.0
2014-03-20,0.009247,CSCO,1.0
2014-03-18,0.005579,CSCO,1.0
2014-03-17,0.007494,CSCO,1.0
2014-03-14,-0.0079,CSCO,0.0
2014-03-13,-0.013749,CSCO,0.0
2014-03-12,0.009718,CSCO,1.0
2014-03-04,0.01159,CSCO,1.0
2014-03-03,-0.010551,CSCO,0.0
2014-02-28,-0.005474,CSCO,0.0
2014-02-25,-0.012658,CSCO,0.0
2014-02-21,-0.007623,CSCO,0.0
2014-02-19,-0.005801,CSCO,0.0
2014-02-18,-0.006649,CSCO,0.0
2014-02-14,0.013022,CSCO,1.0
2014-02-13,-0.025383,CSCO,0.0
2014-02-12,0.006165,CSCO,1.0
2014-02-11,-0.005256,CSCO,0.0
2014-02-10,0.007058,CSCO,1.0
2014-02-07,0.008004,CSCO,1.0
2014-02-06,0.023203,CSCO,1.0
2014-02-05,0.008257,CSCO,1.0
2014-02-04,0.011601,CSCO,1.0
2014-02-03,-0.016431,CSCO,0.0
2014-01-30,0.015242,CSCO,1.0
2014-01-28,-0.011363,CSCO,0.0
2014-01-27,-0.009009,CSCO,0.0
2014-01-24,-0.015957,CSCO,0.0
2014-01-23,-0.012259,CSCO,0.0
2014-01-15,0.01651,CSCO,1.0
2014-01-14,0.009915,CSCO,1.0
2014-01-10,0.005885,CSCO,1.0
2014-01-09,-0.008973,CSCO,0.0
2014-01-07,0.01363,CSCO,1.0
2014-01-02,-0.01168,CSCO,0.0
2015-12-28,-0.006683,SPLP,0.0
2015-12-22,-0.011947,SPLP,0.0
2015-12-21,-0.018757,SPLP,0.0
2015-12-18,0.007084,SPLP,1.0
2015-12-17,0.048267,SPLP,1.0
2015-12-14,-0.012836,SPLP,0.0
2015-12-11,-0.012673,SPLP,0.0
2015-12-10,-0.007785,SPLP,0.0
2015-12-09,-0.007724,SPLP,0.0
2015-12-08,-0.011163,SPLP,0.0
2015-12-03,-0.005848,SPLP,0.0
2015-11-30,-0.007005,SPLP,0.0
2015-11-25,0.011786,SPLP,1.0
2015-11-24,-0.008762,SPLP,0.0
2015-11-23,0.006467,SPLP,1.0
2015-11-16,0.008881,SPLP,1.0
2015-11-13,-0.018594,SPLP,0.0
2015-11-12,-0.008069,SPLP,0.0
2015-11-11,-0.009703,SPLP,0.0
2015-11-06,0.024075,SPLP,1.0
2015-11-05,0.008289,SPLP,1.0
2015-11-04,-0.011124,SPLP,0.0
2015-11-02,0.03012,SPLP,1.0
2015-10-30,-0.04157,SPLP,0.0
2015-10-28,-0.006861,SPLP,0.0
2015-10-27,-0.007941,SPLP,0.0
2015-10-21,-0.006742,SPLP,0.0
2015-10-19,0.022311,SPLP,1.0
2015-10-16,-0.007382,SPLP,0.0
2015-10-15,0.008014,SPLP,1.0
2015-10-14,-0.009637,SPLP,0.0
2015-10-13,-0.010656,SPLP,0.0
2015-10-12,0.006208,SPLP,1.0
2015-10-06,0.023351,SPLP,1.0
2015-10-05,0.01301,SPLP,1.0
2015-10-02,0.02237,SPLP,1.0
2015-09-29,-0.034945,SPLP,0.0
2015-09-25,0.014118,SPLP,1.0
2015-09-22,-0.007005,SPLP,0.0
2015-09-21,0.007647,SPLP,1.0
2015-09-03,0.005917,SPLP,1.0
2015-08-31,0.007109,SPLP,1.0
2015-08-27,0.013764,SPLP,1.0
2015-08-26,0.00602,SPLP,1.0
2015-08-24,-0.027405,SPLP,0.0
2015-08-21,0.021441,SPLP,1.0
2015-08-20,-0.00944,SPLP,0.0
2015-08-18,0.009501,SPLP,1.0
2015-08-14,0.01085,SPLP,1.0
2015-08-12,-0.01194,SPLP,0.0
2015-08-11,0.018237,SPLP,1.0
2015-08-10,-0.01791,SPLP,0.0
2015-07-31,-0.014837,SPLP,0.0
2015-07-27,-0.013056,SPLP,0.0
2015-07-24,-0.01115,SPLP,0.0
2015-07-22,-0.014459,SPLP,0.0
2015-07-20,-0.006896,SPLP,0.0
2015-07-10,0.008721,SPLP,1.0
2015-07-07,-0.005737,SPLP,0.0
2015-07-06,0.010435,SPLP,1.0
2015-07-02,-0.013158,SPLP,0.0
2015-07-01,-0.005122,SPLP,0.0
2015-06-19,0.006232,SPLP,1.0
2015-06-12,-0.008399,SPLP,0.0
2015-06-09,-0.009476,SPLP,0.0
2015-06-01,-0.012135,SPLP,0.0
2015-05-29,0.007222,SPLP,1.0
2015-05-26,0.010626,SPLP,1.0
2015-05-22,0.011884,SPLP,1.0
2015-05-20,0.011993,SPLP,1.0
2015-05-19,-0.012408,SPLP,0.0
2015-05-15,0.00565,SPLP,1.0
2015-05-14,-0.021018,SPLP,0.0
2015-05-13,0.007804,SPLP,1.0
2015-05-12,-0.009387,SPLP,0.0
2015-05-08,0.017475,SPLP,1.0
2015-05-07,0.012557,SPLP,1.0
2015-05-06,-0.023955,SPLP,0.0
2015-05-05,-0.014819,SPLP,0.0
2015-05-04,0.015042,SPLP,1.0
2015-05-01,-0.007739,SPLP,0.0
2015-04-30,0.011179,SPLP,1.0
2015-04-29,-0.006111,SPLP,0.0
2015-04-28,0.01983,SPLP,1.0
2015-04-27,-0.023243,SPLP,0.0
2015-04-23,0.009535,SPLP,1.0
2015-04-21,-0.006162,SPLP,0.0
2015-04-20,-0.053552,SPLP,0.0
2015-04-17,0.007479,SPLP,1.0
2015-04-16,0.015735,SPLP,1.0
2015-04-15,-0.010735,SPLP,0.0
2015-04-14,-0.0064,SPLP,0.0
2015-04-13,-0.005832,SPLP,0.0
2015-04-09,-0.010521,SPLP,0.0
2015-03-31,-0.005759,SPLP,0.0
2015-03-26,0.007916,SPLP,1.0
2015-03-25,-0.013535,SPLP,0.0
2015-03-24,0.006813,SPLP,1.0
2015-03-23,-0.00625,SPLP,0.0
2015-03-19,0.007899,SPLP,1.0
2015-03-18,-0.015042,SPLP,0.0
2015-03-16,0.007833,SPLP,1.0
2015-03-09,0.006867,SPLP,1.0
2015-03-06,-0.007862,SPLP,0.0
2015-03-04,0.007937,SPLP,1.0
2015-03-03,-0.007874,SPLP,0.0
2015-02-27,0.012821,SPLP,1.0
2015-02-26,0.019053,SPLP,1.0
2015-02-25,-0.028042,SPLP,0.0
2015-02-24,0.013405,SPLP,1.0
2015-02-23,0.036111,SPLP,1.0
2015-02-20,-0.007718,SPLP,0.0
2015-02-19,0.018529,SPLP,1.0
2015-02-18,0.007923,SPLP,1.0
2015-02-17,0.007986,SPLP,1.0
2015-02-12,0.010945,SPLP,1.0
2015-02-10,0.015205,SPLP,1.0
2015-02-06,-0.03125,SPLP,0.0
2015-02-05,0.011494,SPLP,1.0
2015-02-04,-0.008547,SPLP,0.0
2015-02-02,0.020408,SPLP,1.0
2015-01-29,0.010613,SPLP,1.0
2015-01-23,-0.005266,SPLP,0.0
2015-01-21,-0.018412,SPLP,0.0
2015-01-15,0.011696,SPLP,1.0
2015-01-14,-0.014977,SPLP,0.0
2015-01-09,0.024779,SPLP,1.0
2015-01-08,0.012545,SPLP,1.0
2015-01-05,-0.050963,SPLP,0.0
2014-12-31,0.020809,SPLP,1.0
2014-12-30,-0.014245,SPLP,0.0
2014-12-26,0.019164,SPLP,1.0
2014-12-24,-0.009776,SPLP,0.0
2014-12-23,0.035736,SPLP,1.0
2014-12-18,-0.008929,SPLP,0.0
2014-12-16,-0.016471,SPLP,0.0
2014-12-12,-0.018476,SPLP,0.0
2014-12-11,0.012273,SPLP,1.0
2014-12-09,-0.009302,SPLP,0.0
2014-12-08,-0.042849,SPLP,0.0
2014-12-05,-0.009372,SPLP,0.0
2014-12-04,-0.009825,SPLP,0.0
2014-12-02,0.006064,SPLP,1.0
2014-12-01,-0.015735,SPLP,0.0
2014-11-28,-0.006469,SPLP,0.0
2014-11-24,0.006557,SPLP,1.0
2014-11-21,0.006047,SPLP,1.0
2014-11-18,0.011124,SPLP,1.0
2014-11-11,0.026271,SPLP,1.0
2014-11-07,0.009222,SPLP,1.0
2014-11-06,0.009895,SPLP,1.0
2014-11-05,0.011183,SPLP,1.0
2014-11-04,0.013723,SPLP,1.0
2014-11-03,-0.005341,SPLP,0.0
